gm (L=4.5e-08) X,gm (L=4.5e-08) YRe,gm (L=4.5e-08) YReImag,gm (L=9e-08) X,gm (L=9e-08) YRe,gm (L=9e-08) YReImag,gm (L=1.35e-07) X,gm (L=1.35e-07) YRe,gm (L=1.35e-07) YReImag,gm (L=1e-06) X,gm (L=1e-06) YRe,gm (L=1e-06) YReImag
4.212805658870654e-08,9.476610388255783e-07,-1.121435670978923e-10,4.212805658870654e-08,1.004501032517904e-06,-1.121127216146278e-10,4.212805658870654e-08,1.009766800435122e-06,-1.122772007661549e-10,4.212805658870654e-08,8.589966151497465e-07,-1.226285983282668e-10
4.259411277054882e-08,9.56886350635923e-07,-1.121495967720048e-10,4.259411277054882e-08,1.014254201206259e-06,-1.121192732564653e-10,4.259411277054882e-08,1.019594151432036e-06,-1.122848215358589e-10,4.259411277054882e-08,8.670180986939215e-07,-1.22673883244322e-10
4.306532485993162e-08,9.661975944617419e-07,-1.121556417877664e-10,4.306532485993162e-08,1.024099084039863e-06,-1.12125843966444e-10,4.306532485993162e-08,1.029514663350042e-06,-1.122924651881873e-10,4.306532485993162e-08,8.751092652361291e-07,-1.227193279005739e-10
4.354174989586355e-08,9.755955480633623e-07,-1.121617022068784e-10,4.354174989586355e-08,1.034036541491921e-06,-1.121324338201997e-10,4.354174989586355e-08,1.039529218651347e-06,-1.123001318083796e-10,4.354174989586355e-08,8.832706265834369e-07,-1.22764933232123e-10
4.402344554836695e-08,9.850809966593004e-07,-1.121677780911355e-10,4.402344554836695e-08,1.044067442752624e-06,-1.121390428934945e-10,4.402344554836695e-08,1.049638708535793e-06,-1.123078214818691e-10,4.402344554836695e-08,8.915026967173516e-07,-1.228107001838773e-10
4.451047012545873e-08,9.946547330164204e-07,-1.121738695024219e-10,4.451047012545873e-08,1.054192665831047e-06,-1.121456712622146e-10,4.451047012545873e-08,1.059844033030131e-06,-1.12315534294284e-10,4.451047012545873e-08,8.99805991778363e-07,-1.22856629710659e-10
4.500288258020834e-08,1.004317557541308e-06,-1.121799765027076e-10,4.500288258020834e-08,1.064413097658331e-06,-1.121523190023675e-10,4.500288258020834e-08,1.070146101077995e-06,-1.123232703314457e-10,4.500288258020834e-08,9.081810300500582e-07,-1.229027227773276e-10
4.550074251787399e-08,1.014070278373293e-06,-1.121860991540445e-10,4.550074251787399e-08,1.074729634192079e-06,-1.121589861900786e-10,4.550074251787399e-08,1.080545830630684e-06,-1.123310296793694e-10,4.550074251787399e-08,9.166283319424128e-07,-1.229489803588828e-10
4.600411020311759e-08,1.023913711478669e-06,-1.121922375185626e-10,4.600411020311759e-08,1.08514318052174e-06,-1.121656729015897e-10,4.600411020311759e-08,1.091044148738364e-06,-1.123388124242623e-10,4.600411020311759e-08,9.251484199763661e-07,-1.229954034405864e-10
4.651304656729974e-08,1.03384868074655e-06,-1.121983916584658e-10,4.651304656729974e-08,1.095654650975426e-06,-1.121723792132541e-10,4.651304656729974e-08,1.101641991641949e-06,-1.123466186525254e-10,4.651304656729974e-08,9.337418187650163e-07,-1.230419930180785e-10
4.702761321585524e-08,1.043876018086023e-06,-1.122045616360282e-10,4.702761321585524e-08,1.106264969227895e-06,-1.121791052015359e-10,4.702761321585524e-08,1.112340304866108e-06,-1.123544484507514e-10,4.702761321585524e-08,9.424090549965052e-07,-1.230887500974805e-10
4.754787243575034e-08,1.053996563524973e-06,-1.122107475135894e-10,4.754787243575034e-08,1.116975068409668e-06,-1.121858509430055e-10,4.754787243575034e-08,1.123140043312282e-06,-1.123623019057256e-10,4.754787243575034e-08,9.511506574169982e-07,-1.231356756955495e-10
4.807388720302232e-08,1.064211165310347e-06,-1.122169493535509e-10,4.807388720302232e-08,1.127785891217443e-06,-1.121926165143379e-10,4.807388720302232e-08,1.134042171352855e-06,-1.123701791044252e-10,4.807388720302232e-08,9.599671568110222e-07,-1.23182770839762e-10
4.860572119040267e-08,1.074520680009895e-06,-1.122231672183716e-10,4.860572119040267e-08,1.13869839002579e-06,-1.121994019923087e-10,4.860572119040267e-08,1.145047662925723e-06,-1.123780801340196e-10,4.860572119040267e-08,9.688590859829871e-07,-1.23230036568447e-10
4.914343877502445e-08,1.08492597261559e-06,-1.122294011705631e-10,4.914343877502445e-08,1.149713526999876e-06,-1.122062074537922e-10,4.914343877502445e-08,1.15615750162963e-06,-1.123860050818693e-10,4.914343877502445e-08,9.778269797373775e-07,-1.232774739309176e-10
4.968710504621502e-08,1.09542791664849e-06,-1.122356512726861e-10,4.968710504621502e-08,1.160832274209717e-06,-1.122130329757576e-10,4.968710504621502e-08,1.167372680820044e-06,-1.12393954035528e-10,4.968710504621502e-08,9.868713748606528e-07,-1.233250839875917e-10
5.02367858133749e-08,1.106027394265362e-06,-1.122419175873453e-10,5.02367858133749e-08,1.172055613745526e-06,-1.122198786352666e-10,5.02367858133749e-08,1.178694203705803e-06,-1.124019270827399e-10,5.02367858133749e-08,9.959928100978995e-07,-1.233728678101094e-10
5.079254761394383e-08,1.11672529636677e-06,-1.12248200177185e-10,5.079254761394383e-08,1.183384537834015e-06,-1.122267445094706e-10,5.079254761394383e-08,1.190123083446207e-06,-1.124099243114424e-10,5.079254761394383e-08,1.005191826136131e-06,-1.234208264814761e-10
5.1354457721455e-08,1.127522522706854e-06,-1.122544991048845e-10,5.1354457721455e-08,1.194820048956684e-06,-1.12233630675607e-10,5.1354457721455e-08,1.201660343248934e-06,-1.124179458097644e-10,5.1354457721455e-08,1.014468965578972e-06,-1.234689610961729e-10
5.192258415367827e-08,1.138419982004854e-06,-1.122608144331537e-10,5.192258415367827e-08,1.206363159968512e-06,-1.122405372109971e-10,5.192258415367827e-08,1.213307016468108e-06,-1.124259916660271e-10,5.192258415367827e-08,1.023824772929268e-06,-1.235172727603038e-10
5.249699568085359e-08,1.149418592058234e-06,-1.122671462247279e-10,5.249699568085359e-08,1.218014894218462e-06,-1.122474641930428e-10,5.249699568085359e-08,1.225064146703685e-06,-1.124340619687442e-10,5.249699568085359e-08,1.033259794563231e-06,-1.235657625917155e-10
5.307776183401547e-08,1.160519279857446e-06,-1.122734945423634e-10,5.307776183401547e-08,1.22977628567108e-06,-1.122544116992233e-10,5.307776183401547e-08,1.236932787900798e-06,-1.124421568066231e-10,5.307776183401547e-08,1.042774578711015e-06,-1.236144317201368e-10
5.366495291340948e-08,1.171722981702708e-06,-1.122798594488324e-10,5.366495291340948e-08,1.241648379029344e-06,-1.122613798070927e-10,5.366495291340948e-08,1.248914004449963e-06,-1.124502762685636e-10,5.366495291340948e-08,1.052369675432218e-06,-1.236632812873148e-10
5.425863999700198e-08,1.183030643322083e-06,-1.122862410069181e-10,5.425863999700198e-08,1.253632229858476e-06,-1.122683685942768e-10,5.425863999700198e-08,1.261008871287499e-06,-1.124584204436596e-10,5.425863999700198e-08,1.062045636592687e-06,-1.237123124471439e-10
5.485889494908387e-08,1.194443219991704e-06,-1.122926392794099e-10,5.485889494908387e-08,1.265728904711837e-06,-1.122753781384702e-10,5.485889494908387e-08,1.273218473997356e-06,-1.124665894211995e-10,5.485889494908387e-08,1.071803015841273e-06,-1.237615263658153e-10
5.54657904289696e-08,1.205961676657686e-06,-1.12299054329098e-10,5.54657904289696e-08,1.277939481257011e-06,-1.122824085174334e-10,5.54657904289696e-08,1.285543908912384e-06,-1.124747832906657e-10,5.54657904289696e-08,1.081642368585373e-06,-1.238109242219457e-10
5.60793998997924e-08,1.217586988059758e-06,-1.123054862187684e-10,5.60793998997924e-08,1.290265048403875e-06,-1.122894598089895e-10,5.60793998997924e-08,1.297986283216744e-06,-1.124830021417373e-10,5.60793998997924e-08,1.091564251966434e-06,-1.238605072067289e-10
5.669979763739679e-08,1.229320138856824e-06,-1.123119350111977e-10,5.669979763739679e-08,1.302706706433758e-06,-1.122965320910221e-10,5.669979763739679e-08,1.310546715048939e-06,-1.124912460642887e-10,5.669979763739679e-08,1.101569224834492e-06,-1.239102765240664e-10
5.732705873932948e-08,1.241162123754309e-06,-1.123184007691481e-10,5.732705873932948e-08,1.315265567129612e-06,-1.123036254414712e-10,5.732705873932948e-08,1.323226333604756e-06,-1.124995151483915e-10,5.732705873932948e-08,1.111657847722573e-06,-1.239602333907281e-10
5.796125913392974e-08,1.253113947633502e-06,-1.123248835553614e-10,5.796125913392974e-08,1.32794275390786e-06,-1.123107399383317e-10,5.796125913392974e-08,1.336026279241576e-06,-1.125078094843154e-10,5.796125913392974e-08,1.12183068282165e-06,-1.240103790364892e-10
5.860247558952032e-08,1.265176625682632e-06,-1.123313834325543e-10,5.860247558952032e-08,1.340739401950981e-06,-1.123178756596491e-10,5.860247558952032e-08,1.348947703582076e-06,-1.125161291625287e-10,5.860247558952032e-08,1.132088293952379e-06,-1.240607147042743e-10
5.925078572370008e-08,1.277351183529948e-06,-1.123379004634129e-10,5.925078572370008e-08,1.353656658341784e-06,-1.123250326835179e-10,5.925078572370008e-08,1.361991769619429e-06,-1.125244742736995e-10,5.925078572370008e-08,1.142431246540346e-06,-1.241112416503161e-10
5.990626801273938e-08,1.289638657378793e-06,-1.123444347105863e-10,5.990626801273938e-08,1.366695682198664e-06,-1.123322110880777e-10,5.990626801273938e-08,1.375159651822192e-06,-1.125328449086969e-10,5.990626801273938e-08,1.152860107587506e-06,-1.241619611443159e-10
6.056900180107942e-08,1.302040094144543e-06,-1.123509862366824e-10,6.056900180107942e-08,1.379857644812256e-06,-1.123394109515111e-10,6.056900180107942e-08,1.388452536240107e-06,-1.12541241158592e-10,6.056900180107942e-08,1.163375445645126e-06,-1.242128744695728e-10
6.123906731093672e-08,1.31455655159357e-06,-1.123575551042611e-10,6.123906731093672e-08,1.393143729783003e-06,-1.123466323520404e-10,6.123906731093672e-08,1.401871620609807e-06,-1.125496631146598e-10,6.123906731093672e-08,1.173977830785164e-06,-1.242639829231646e-10
6.191654565201378e-08,1.327189098484171e-06,-1.12364141375829e-10,6.191654565201378e-08,1.406555133160449e-06,-1.123538753679257e-10,6.191654565201378e-08,1.415418114461454e-06,-1.125581108683793e-10,6.191654565201378e-08,1.184667834570734e-06,-1.243152878160853e-10
6.260151883131718e-08,1.339938814709463e-06,-1.123707451138342e-10,6.260151883131718e-08,1.420093063583165e-06,-1.123611400774604e-10,6.260151883131718e-08,1.429093239225468e-06,-1.125665845114359e-10,6.260151883131718e-08,1.19544603002999e-06,-1.243667904734234e-10
6.329406976308441e-08,1.352806791442679e-06,-1.123773663806592e-10,6.329406976308441e-08,1.433758742420477e-06,-1.123684265589707e-10,6.329406976308441e-08,1.442898228339597e-06,-1.125750841357232e-10,6.329406976308441e-08,1.206312991623187e-06,-1.244184922345102e-10
6.399428227882028e-08,1.365794131283918e-06,-1.123840052386165e-10,6.399428227882028e-08,1.447553403915019e-06,-1.123757348908108e-10,6.399428227882028e-08,1.456834327356348e-06,-1.125836098333436e-10,6.399428227882028e-08,1.217269295215947e-06,-1.244703944530955e-10
6.470224113744465e-08,1.378901948409481e-06,-1.123906617499415e-10,6.470224113744465e-08,1.461478295326324e-06,-1.123830651513621e-10,6.470224113744465e-08,1.470902794050867e-06,-1.125921616966106e-10,6.470224113744465e-08,1.228315518045849e-06,-1.245224984974966e-10
6.541803203555219e-08,1.39213136872309e-06,-1.123973359767873e-10,6.541803203555219e-08,1.475534677076356e-06,-1.123904174190292e-10,6.541803203555219e-08,1.485104898529022e-06,-1.12600739818051e-10,6.541803203555219e-08,1.239452238695113e-06,-1.245748057507889e-10
6.614174161778575e-08,1.405483530009254e-06,-1.124040279812181e-10,6.614174161778575e-08,1.489723822895135e-06,-1.123977917722378e-10,6.614174161778575e-08,1.499441923335594e-06,-1.126093442904057e-10,6.614174161778575e-08,1.250680037057315e-06,-1.246273176109569e-10
6.687345748732451e-08,1.41895958208874e-06,-1.124107378252034e-10,6.687345748732451e-08,1.504047019968501e-06,-1.124051882894323e-10,6.687345748732451e-08,1.513915163563168e-06,-1.126179752066331e-10,6.687345748732451e-08,1.261999494305149e-06,-1.24680035491072e-10
6.761326821648805e-08,1.432560686976435e-06,-1.124174655706121e-10,6.761326821648805e-08,1.518505569086519e-06,-1.124126070490733e-10,6.761326821648805e-08,1.52852592696078e-06,-1.126266326599102e-10,6.761326821648805e-08,1.273411192861747e-06,-1.24732960819477e-10
6.836126335745787e-08,1.446288019040853e-06,-1.124242112792056e-10,6.836126335745787e-08,1.533100784793076e-06,-1.12420048129635e-10,6.836126335745787e-08,1.543275534042952e-06,-1.126353167436344e-10,6.836126335745787e-08,1.284915716364588e-06,-1.247860950399444e-10
6.91175334531174e-08,1.460142765166587e-06,-1.124309750126325e-10,6.91175334531174e-08,1.54783399553679e-06,-1.124275116096024e-10,6.91175334531174e-08,1.558165318199353e-06,-1.126440275514281e-10,6.91175334531174e-08,1.296513649635855e-06,-1.248394396118869e-10
6.9882170048012e-08,1.474126124918219e-06,-1.124377568324215e-10,6.9882170048012e-08,1.562706543822865e-06,-1.1243499756747e-10,6.9882170048012e-08,1.573196625803775e-06,-1.126527651771377e-10,6.9882170048012e-08,1.308205578647281e-06,-1.248929960104955e-10
7.065526569943019e-08,1.488239310706992e-06,-1.124445567999754e-10,7.065526569943019e-08,1.577719786366192e-06,-1.124425060817387e-10,7.065526569943019e-08,1.588370816323794e-06,-1.126615297148394e-10,7.065526569943019e-08,1.319992090487996e-06,-1.249467657269568e-10
7.143691398860751e-08,1.502483547959464e-06,-1.124513749765648e-10,7.143691398860751e-08,1.592875094245301e-06,-1.124500372309135e-10,7.143691398860751e-08,1.603689262430957e-06,-1.126703212588393e-10,7.143691398860751e-08,1.33187377332935e-06,-1.250007502686328e-10
7.222720953205421e-08,1.516860075288595e-06,-1.124582114233218e-10,7.222720953205421e-08,1.608173853057745e-06,-1.124575910935015e-10,7.222720953205421e-08,1.61915335011012e-06,-1.126791399036782e-10,7.222720953205421e-08,1.34385121639252e-06,-1.250549511592466e-10
7.30262479930084e-08,1.53137014466683e-06,-1.124650662012331e-10,7.30262479930084e-08,1.623617463076323e-06,-1.124651677480102e-10,7.30262479930084e-08,1.634764478769555e-06,-1.126879857441328e-10,7.30262479930084e-08,1.355925009912045e-06,-1.25109369939068e-10
7.38341260930158e-08,1.546015021601929e-06,-1.124719393711339e-10,7.38341260930158e-08,1.639207339406166e-06,-1.124727672729449e-10,7.38341260930158e-08,1.650524061350766e-06,-1.126968588752197e-10,7.38341260930158e-08,1.368095745102046e-06,-1.251640081651161e-10
7.465094162363766e-08,1.560795985314689e-06,-1.124788309937012e-10,7.465094162363766e-08,1.654944912143538e-06,-1.124803897468069e-10,7.465094162363766e-08,1.666433524438664e-06,-1.127057593921973e-10,7.465094162363766e-08,1.380364014120552e-06,-1.252188674113557e-10
7.547679345828815e-08,1.575714328919135e-06,-1.124857411294476e-10,7.547679345828815e-08,1.670831626534548e-06,-1.124880352480913e-10,7.547679345828815e-08,1.682494308371415e-06,-1.127146873905716e-10,7.547679345828815e-08,1.392730410034078e-06,-1.252739492688894e-10
7.631178156420277e-08,1.590771359605197e-06,-1.124926698387141e-10,7.631178156420277e-08,1.686868943136109e-06,-1.124957038552858e-10,7.631178156420277e-08,1.69870786735039e-06,-1.127236429660956e-10,7.631178156420277e-08,1.405195526780688e-06,-1.253292553461679e-10
7.715600701453907e-08,1.605968398823542e-06,-1.12499617181664e-10,7.715600701453907e-08,1.703058337976794e-06,-1.12503395646868e-10,7.715600701453907e-08,1.715075669550233e-06,-1.127326262147767e-10,7.715600701453907e-08,1.417759959135447e-06,-1.253847872691916e-10
7.800957200061136e-08,1.621306782472879e-06,-1.125065832182759e-10,7.800957200061136e-08,1.71940130271939e-06,-1.12511110701305e-10,7.800957200061136e-08,1.731599197228467e-06,-1.127416372328772e-10,7.800957200061136e-08,1.43042430267192e-06,-1.254405466817135e-10
7.887257984426065e-08,1.636787861089588e-06,-1.125135680083375e-10,7.887257984426065e-08,1.735899344823821e-06,-1.125188490970504e-10,7.887257984426065e-08,1.748279946835267e-06,-1.127506761169201e-10,7.887257984426065e-08,1.443189153726307e-06,-1.254965352454546e-10
7.974513501036153e-08,1.652413000039883e-06,-1.125205716114382e-10,7.974513501036153e-08,1.752553987711392e-06,-1.125266109125434e-10,7.974513501036153e-08,1.765119429123033e-06,-1.127597429636913e-10,7.974513501036153e-08,1.4560551093598e-06,-1.255527546403246e-10
8.062734311946735e-08,1.668183579714089e-06,-1.125275940869633e-10,8.062734311946735e-08,1.769366770929876e-06,-1.125343962262077e-10,8.062734311946735e-08,1.782119169255834e-06,-1.127688378702447e-10,8.062734311946735e-08,1.469022767321111e-06,-1.256092065646099e-10
8.151931096059533e-08,1.684100995723793e-06,-1.125346354940864e-10,8.151931096059533e-08,1.7863392503192e-06,-1.125422051164494e-10,8.151931096059533e-08,1.79928070691848e-06,-1.127779609339057e-10,8.151931096059533e-08,1.482092726008539e-06,-1.256658927352329e-10
8.242114650415309e-08,1.70016665910102e-06,-1.125416958917631e-10,8.242114650415309e-08,1.803472998178122e-06,-1.125500376616563e-10,8.242114650415309e-08,1.816605596425633e-06,-1.127871122522757e-10,8.242114650415309e-08,1.49526558443183e-06,-1.257228148879422e-10
8.333295891500818e-08,1.716381996500041e-06,-1.125487753387244e-10,8.333295891500818e-08,1.820769603431673e-06,-1.125578939401962e-10,8.333295891500818e-08,1.834095406830224e-06,-1.127962919232356e-10,8.333295891500818e-08,1.508541942173762e-06,-1.257799747775457e-10
8.425485856570223e-08,1.732748450401461e-06,-1.125558738934697e-10,8.425485856570223e-08,1.838230671799744e-06,-1.125657740304167e-10,8.425485856570223e-08,1.851751722032422e-06,-1.128055000449519e-10,8.425485856570223e-08,1.521922399351388e-06,-1.258373741781574e-10
8.518695704981124e-08,1.749267479319163e-06,-1.125629916142597e-10,8.518695704981124e-08,1.855857825965797e-06,-1.125736780106434e-10,8.518695704981124e-08,1.869576140886828e-06,-1.12814736715879e-10,8.518695704981124e-08,1.535407556577163e-06,-1.258950148833972e-10
8.61293671954537e-08,1.765940558009199e-06,-1.125701285591106e-10,8.61293671954537e-08,1.873652705746731e-06,-1.125816059591792e-10,8.61293671954537e-08,1.887570277311187e-06,-1.128240020347659e-10,8.61293671954537e-08,1.548998014919701e-06,-1.259528987066542e-10
8.708220307894815e-08,1.782769177681673e-06,-1.125772847857861e-10,8.708220307894815e-08,1.891616968263295e-06,-1.125895579543038e-10,8.708220307894815e-08,1.905735760392843e-06,-1.128332961006599e-10,8.708220307894815e-08,1.562694375864642e-06,-1.260110274812994e-10
8.804558003862181e-08,1.799754846214502e-06,-1.125844603517918e-10,8.804558003862181e-08,1.909752288111481e-06,-1.125975340742725e-10,8.804558003862181e-08,1.924074234496136e-06,-1.128426190129124e-10,8.804558003862181e-08,1.576497241273894e-06,-1.260694030609654e-10
