av0 (L=4.5e-08) X,av0 (L=4.5e-08) YRe,av0 (L=4.5e-08) YReImag,av0 (L=9e-08) X,av0 (L=9e-08) YRe,av0 (L=9e-08) YReImag,av0 (L=1.35e-07) X,av0 (L=1.35e-07) YRe,av0 (L=1.35e-07) YReImag,av0 (L=1e-06) X,av0 (L=1e-06) YRe,av0 (L=1e-06) YReImag
5.75976857555533e-06,-14.62946771637641,0.0015771699280303,5.75976857555533e-06,-17.24048631648594,0.002568321354626723,5.75976857555533e-06,-18.10758661567279,0.003287645237993934,5.75976857555533e-06,-10.11448873406183,0.004298983953966713
5.823488005502593e-06,-14.59252596504154,0.001558196712170624,5.823488005502593e-06,-17.17672999295575,0.002535077142155725,5.823488005502593e-06,-18.03038344935117,0.003243423420669193,5.823488005502593e-06,-9.755307095328579,0.004039856578910585
5.887912353659597e-06,-14.55533090572737,0.001539423933531471,5.887912353659597e-06,-17.11269694389645,0.002502185271386507,5.887912353659597e-06,-17.9529254607539,0.003199671614041691,5.887912353659597e-06,-9.403862907752407,0.00379423015244323
5.953049418427597e-06,-14.51788252419839,0.001520849576509831,5.953049418427597e-06,-17.0483893368183,0.002469642598399074,5.953049418427597e-06,-17.8752155163316,0.003156385874221733,5.953049418427597e-06,-9.060645110628089,0.003561916343234077
6.018907084480356e-06,-14.48018083669611,0.001502471647461646,6.018907084480356e-06,-16.98380937763376,0.002437446008055218,6.018907084480356e-06,-17.79725650576196,0.003113562287963264,6.018907084480356e-06,-8.726083424591204,0.003342660445972511
6.085493323718563e-06,-14.44222588988363,0.001484288174379951,6.085493323718563e-06,-16.91895931053807,0.002405592413681461,6.085493323718563e-06,-17.71905134112228,0.003071196972212488,6.085493323718563e-06,-8.400545438221007,0.003136147730256532
6.152816196234814e-06,-14.40401776135875,0.001466297206694561,6.152816196234814e-06,-16.85384141758115,0.002374078756671577,6.152816196234814e-06,-17.64060295628508,0.003029286073744811,6.152816196234814e-06,-8.084334915777232,0.002942010547125451
6.220883851289266e-06,-14.36555655950365,0.001448496814939467,6.220883851289266e-06,-16.78845801843081,0.002342902006151798,6.220883851289266e-06,-17.56191430596367,0.002987825768692581,6.220883851289266e-06,-7.77769130996543,0.002759835941062977
6.289704528296079e-06,-14.32684242411727,0.001430885090583141,6.289704528296079e-06,-16.72281147016741,0.002312059158661676,6.289704528296079e-06,-17.48298836553866,0.002946812262347727,6.289704528296079e-06,-7.480790430040532,0.002589173521562192
6.359286557820782e-06,-14.28787552643573,0.001413460145737655,6.359286557820782e-06,-16.65690416664964,0.002281547237724627,6.359286557820782e-06,-17.403828129717,0.002906241788576893,6.359286557820782e-06,-7.19374616904874,0.002429543356083335
6.429638362588661e-06,-14.24865606941109,0.001396220112923754,6.429638362588661e-06,-16.59073853832672,0.002251363293550925,6.429638362588661e-06,-17.32443661234147,0.002866110609635715,6.429638362588661e-06,-6.916613174497443,0.002280443675064589
6.500768458504313e-06,-14.20918428792727,0.001379163144826904,6.500768458504313e-06,-16.52431705187243,0.002221504402698825,6.500768458504313e-06,-17.24481684538115,0.002826415015715423,6.500768458504313e-06,-6.649390317503371,0.002141358205875664
6.572685455682469e-06,-14.16946044908751,0.001362287414070217,6.572685455682469e-06,-16.45764220993272,0.002191967667772975,6.572685455682469e-06,-17.16497187795642,0.002787151324514269,6.572685455682469e-06,-6.392024807010236,0.002011762990182679
6.645398059490231e-06,-14.12948485225531,0.001345591112943581,6.645398059490231e-06,-16.39071655043741,0.00216275021701544,6.645398059490231e-06,-17.08490477615764,0.002748315881076966,6.645398059490231e-06,-6.144416787472754,0.001891132574435387
6.718915071600833e-06,-14.08925782960662,0.001329072453233778,6.718915071600833e-06,-16.32354264628099,0.002133849204003752,6.718915071600833e-06,-17.00461862188951,0.002709905057321719,6.718915071600833e-06,-5.906424262550815,0.001778945500539488
6.793245391059059e-06,-14.04877974601859,0.001312729665931387,6.793245391059059e-06,-16.25612310517229,0.00210526180739924,6.793245391059059e-06,-16.9241165119764,0.002671915251667621,6.793245391059059e-06,-5.677868193135012,0.001674689056704313
6.868398015358451e-06,-14.00805099940969,0.0012965610010273,6.868398015358451e-06,-16.18846056868052,0.002076985230494302,6.868398015358451e-06,-16.84340155776632,0.002634342888825283,6.868398015358451e-06,-5.45853763498213,0.001577863279991952
6.944382041530433e-06,-13.96707202105969,0.00128056472730752,6.944382041530433e-06,-16.12055771229021,0.002049016701029092,6.944382041530433e-06,-16.76247688402772,0.002597184419371915,6.944382041530433e-06,-5.248194794274146,0.001487984226030793
7.021206667245481e-06,-13.92584327571543,0.001264739132111568,7.021206667245481e-06,-16.05241724462753,0.002021353470801573,7.021206667245481e-06,-16.68134562843143,0.002560436319519693,7.021206667245481e-06,-5.046579901622035,0.001404586542895473
7.098881191926478e-06,-13.88436526165623,0.001249082521087932,7.098881191926478e-06,-15.98404190710427,0.001993992815392798,7.098881191926478e-06,-16.60001094029488,0.002524095090663488,7.098881191926478e-06,-4.85341582355834,0.001327225400595096
7.177415017874388e-06,-13.84263851125344,0.001233593218041514,7.177415017874388e-06,-15.91543447327509,0.001966932033827688,7.177415017874388e-06,-16.51847598030807,0.002488157259237575,7.177415017874388e-06,-4.668412351010433,0.001255477838142982
7.256817651406376e-06,-13.80066359080087,0.001218269564653045,7.256817651406376e-06,-15.84659774847544,0.001940168448313232,7.256817651406376e-06,-16.43674391926569,0.002452619376278242,7.256817651406376e-06,-4.491270122060986,0.001188943595659479
7.337098704006527e-06,-13.75844110097607,0.001203109920314651,7.337098704006527e-06,-15.77753456927221,0.001913699403937071,7.337098704006527e-06,-16.35481793747815,0.002417478017198703,7.337098704006527e-06,-4.321684154799657,0.001127245501641982
7.418267893489288e-06,-13.7159716768878,0.001188112661895135,7.418267893489288e-06,-15.70824780286262,0.001887522268361315,7.418267893489288e-06,-16.27270122395069,0.002382729781502349,7.418267893489288e-06,-4.159346979180635,0.00107002948411101
7.500335045175786e-06,-13.67325598825614,0.001173276183532096,7.500335045175786e-06,-15.63874034660045,0.001861634431554638,7.500335045175786e-06,-16.19039697529984,0.002348371292425895,7.500335045175786e-06,-4.003951370445737,0.001016964271565638
7.583310093083158e-06,-13.63029473970953,0.001158598896447125,7.583310093083158e-06,-15.56901512721535,0.001836033305458484,7.583310093083158e-06,-16.10790839517963,0.002314399196740197,7.583310093083158e-06,-3.855192695460982,0.0009677408446079127
7.66720308112704e-06,-13.58708867083854,0.001144079228722454,7.66720308112704e-06,-15.49907510061995,0.001810716323799595,7.66720308112704e-06,-16.02523869344622,0.002280810164479301,7.66720308112704e-06,-3.712770892302337,0.0009220716936221357
7.752024164337352e-06,-13.54363855648052,0.001129715625119901,7.752024164337352e-06,-15.4289232508215,0.001785680941698997,7.752024164337352e-06,-15.94239108491876,0.002247600888564052,7.752024164337352e-06,-3.576392107492111,0.0008796899312022207
7.837783610087542e-06,-13.4999452067488,0.001115506546860317,7.837783610087542e-06,-15.35856258984245,0.001760924635523561,7.837783610087542e-06,-15.85936878891162,0.002214768084651779,7.837783610087542e-06,-3.445770019749021,0.0008403483016909956
7.924491799337425e-06,-13.45600946732412,0.001101450471449693,7.924491799337425e-06,-15.2879961565233,0.001736444902486041,7.924491799337425e-06,-15.77617502816227,0.002182308490821124,7.924491799337425e-06,-3.320626880792345,0.0008038181238213748
8.012159227889771e-06,-13.41183221953058,0.00108754589247276,8.012159227889771e-06,-15.21722701639858,0.001712239260498958,8.012159227889771e-06,-15.69281302815088,0.002150218867372645,8.012159227889771e-06,-3.200694304121667,0.000769888196296546
8.100796507660794e-06,-13.36741438056368,0.00107379131941448,8.100796507660794e-06,-15.14625826075525,0.001688305247847539,8.100796507660794e-06,-15.60928601587014,0.002118495996485506,8.100796507660794e-06,-3.085713832934814,0.0007383636908527437
8.190414367964697e-06,-13.32275690346531,0.00106018527744413,8.190414367964697e-06,-15.07509300597482,0.00166464042293576,8.190414367964697e-06,-15.52559721939327,0.002087136682098676,8.190414367964697e-06,-2.975437316212822,0.0007090650521122784
8.281023656812429e-06,-13.27786077746389,0.001046726307260939,8.281023656812429e-06,-15.00373439301209,0.001641242364068208,8.281023656812429e-06,-15.44174986659286,0.00205613774956762,8.281023656812429e-06,-2.869627121155323,0.0006818269194530724
8.37263534222481e-06,-13.23272702805842,0.001033412964901517,8.37263534222481e-06,-14.93218558645033,0.001618108669145703,8.37263534222481e-06,-15.35774718447988,0.002025496045493894,8.37263534222481e-06,-2.768056207306608,0.0006564970821696906
8.465260513560176e-06,-13.18735671695081,0.001020243821527289,8.465260513560176e-06,-14.86044977415877,0.001595236955498692,8.465260513560176e-06,-15.27359239836499,0.001995208437513728,8.465260513560176e-06,-2.670508085988786,0.0006329354762029763
8.558910382856726e-06,-13.14175094248489,0.001007217463293914,8.558910382856726e-06,-14.78853016614156,0.00157262485955239,8.558910382856726e-06,-15.18928873061622,0.001965271813986033,8.558910382856726e-06,-2.576776685607395,0.0006110132279046161
8.653596286189702e-06,-13.09591083943761,0.000994332491123275,8.653596286189702e-06,-14.71642999413991,0.001550270036660466,8.653596286189702e-06,-15.10483940015258,0.001935683083879546,8.653596286189702e-06,-2.486666141552627,0.0005906117483232211
8.749329685043595e-06,-13.04983757934614,0.0009815875205613468,8.749329685043595e-06,-14.6441525107154,0.001528170160834235,8.749329685043595e-06,-15.02024762145061,0.001906439176536489,8.749329685043595e-06,-2.399990526733059,0.0005716218796252091
8.846122167699532e-06,-13.00353237052313,0.0009689811815910338,8.846122167699532e-06,-14.57170098859123,0.001506322924532278,8.846122167699532e-06,-14.93551660346397,0.001877537041422773,8.846122167699532e-06,-2.316573536687214,0.0005539430939850005
8.943985450637999e-06,-12.95699645807936,0.0009565121184498948,8.943985450637999e-06,-14.49907871974399,0.001484726038405229,8.943985450637999e-06,-14.85064954891469,0.001848973647976056,8.943985450637999e-06,-2.236248141403142,0.0005374827442470169
9.042931379957099e-06,-12.91023112411363,0.0009441789894757027,9.042931379957099e-06,-14.42628901486492,0.001463377231121874,9.042931379957099e-06,-14.76564965327869,0.001820745985383376,9.042931379957099e-06,-2.158856213684218,0.0005221553648172051
9.142971932806486e-06,-12.8632376876966,0.0009319804669245885,9.142971932806486e-06,-14.35333520222297,0.001442274249079646,9.142971932806486e-06,-14.68052010398705,0.001792851062416826,9.142971932806486e-06,-2.084248142799725,0.0005078820207847675
9.244119218837173e-06,-12.8160175050076,0.0009199152368145876,9.244119218837173e-06,-14.2802206271954,0.001421414856256505,9.244119218837173e-06,-14.59526407937472,0.001765285907211833,9.244119218837173e-06,-2.012282440057398,0.0004945897028197417
9.346385481667369e-06,-12.76857196930117,0.0009079819987478329,9.346385481667369e-06,-14.20694865126255,0.001400796833960336,9.346385481667369e-06,-14.5098847479972,0.001738047567141385,9.346385481667369e-06,-1.942825342414369,0.0004822107652896383
9.44978310036454e-06,-12.72090251096839,0.0008961794657496176,9.44978310036454e-06,-14.13352265122442,0.001380417980628928,9.44978310036454e-06,-14.42438526738762,0.001711133108558661,9.44978310036454e-06,-1.875750418363973,0.0004706824048479405
9.554324590943866e-06,-12.67301059765761,0.0008845063641185364,9.554324590943866e-06,-14.05994601830778,0.001360276111614257,9.554324590943866e-06,-14.33876878353314,0.001684539616717064,9.554324590943866e-06,-1.958835607251751,0.0004711333334021122
9.660022607883263e-06,-12.62489773415177,0.0008729614332458355,9.660022607883263e-06,-13.98622215752845,0.001340369059021386,9.660022607883263e-06,-14.25303842969202,0.001658264195538507,9.660022607883263e-06,-2.124041408053285,0.0004797914560652938
9.76688994565519e-06,-12.57656546250309,0.0008615434254737277,9.76688994565519e-06,-13.91235448653869,0.001320694671453643,9.76688994565519e-06,-14.1671973255945,0.001632303967476295,9.76688994565519e-06,-2.320141497592488,0.0004943533696356557
9.87493954027537e-06,-12.5280153619569,0.0008502511059275497,9.87493954027537e-06,-13.83834643491351,0.001301250813848282,9.87493954027537e-06,-14.08124857645958,0.00160665607333984,9.87493954027537e-06,-2.558316766956504,0.0005174102154044419
9.984184470868674e-06,-12.47924904895336,0.0008390832523620172,9.984184470868674e-06,-13.76420144340584,0.001282035367309865,9.984184470868674e-06,-13.99519527230111,0.001581317672189713,9.984184470868674e-06,-2.867769423667449,0.000554768656301926
1.009463796125231e-05,-12.43026817720174,0.0008280386550199429,1.009463796125231e-05,-13.68992296273042,0.001263046228861535,1.009463796125231e-05,-13.90904048675384,0.001556285941127365,1.009463796125231e-05,-3.255190654968621,0.0006113516162967887
1.020631338153653e-05,-12.38107443745476,0.0008171161164542518,1.020631338153653e-05,-13.61551445302103,0.001244281311326481,1.020631338153653e-05,-13.82278727626137,0.001531558075171992,1.020631338153653e-05,-3.775987767710824,0.0007017027360182895
1.031922424974306e-05,-12.33166955769299,0.0008063144514074861,1.031922424974306e-05,-13.54097938265295,0.001225738543097326,1.031922424974306e-05,-13.73643867923822,0.001507131287135167,1.031922424974306e-05,-4.516263352439169,0.0008538553955499596
1.04333842334414e-05,-12.28205530286138,0.0007956324866354279,1.04333842334414e-05,-13.46632122754377,0.001207415867997651,1.04333842334414e-05,-13.64999771510371,0.001483002807469218,1.04333842334414e-05,-5.650601753523563,0.001133394459832734
1.054880715140327e-05,-12.2322334749601,0.0007850690607802155,1.054880715140327e-05,-13.39154347008051,0.001189311245081073,1.054880715140327e-05,-13.56346738336245,0.001459169884132884,1.054880715140327e-05,-7.564227954823822,0.001716813368374173
1.066550697527531e-05,-12.1822059128495,0.0007746230242094819,1.066550697527531e-05,-13.31664959824356,0.001171422648470564,1.066550697527531e-05,-13.47685066272691,0.001435629782467203,1.066550697527531e-05,-11.07718940281347,0.003112410843493347
1.078349783127035e-05,-12.13197449225244,0.0007642932388840748,1.078349783127035e-05,-13.24164310480617,0.001153748067214855,1.078349783127035e-05,-13.39015051017552,0.001412379785063334,1.078349783127035e-05,-16.94160214438394,0.006242711186900344
1.090279400187731e-05,-12.08154112557856,0.0007540785782061262,1.090279400187731e-05,-13.16652748617127,0.00113628550508631,1.090279400187731e-05,-13.30336986009822,0.001389417191651122,1.090279400187731e-05,-23.30485484246591,0.01049784863118516
1.102340992759011e-05,-12.030907761825,0.0007439779268801145,1.102340992759011e-05,-13.09130624159368,0.001119032980450717,1.102340992759011e-05,-13.21651162332713,0.00136673931896818,1.102340992759011e-05,-28.59380797502318,0.01455934048641917
1.114536020865558e-05,-11.98007638645703,0.0007339901807744861,1.114536020865558e-05,-13.01598287216765,0.00110198852609997,1.114536020865558e-05,-13.12957868628202,0.001344343500656199,1.114536020865558e-05,-33.38987132629054,0.01868980297468465
1.126865960684086e-05,-11.92904902130366,0.000724114246788035,1.126865960684086e-05,-12.94056087993642,0.001085150189110529,1.126865960684086e-05,-13.04257390998188,0.001322227087133372,1.126865960684086e-05,-37.99162707736639,0.02307597961895374
1.139332304722022e-05,-11.87782772425861,0.0007143490426960017,1.139332304722022e-05,-12.86504376683208,0.001068516030676897,1.139332304722022e-05,-12.95550012926495,0.001300387445512362,1.139332304722022e-05,-42.38538679856413,0.0276314950881348
1.151936561998172e-05,-11.82641458922525,0.0007046934970289831,1.151936561998172e-05,-12.78943503380393,0.001052084125981137,1.151936561998172e-05,-12.86836015167469,0.001278821959455162,1.151936561998172e-05,-46.45784706636544,0.03211749084040819
1.164680258225387e-05,-11.77481174596556,0.0006951465489428386,1.164680258225387e-05,-12.71373817985727,0.001035852564050804,1.164680258225387e-05,-12.78115675671666,0.001257528029105436,1.164680258225387e-05,-50.07156296936034,0.0362358969363927
1.17756493599524e-05,-11.72302135972059,0.0006857071480652547,1.17756493599524e-05,-12.63795670098791,0.001019819447604084,1.17756493599524e-05,-12.69389269485228,0.001236503070971909,1.17756493599524e-05,-53.12710813453001,0.03973460270571413
1.190592154964757e-05,-11.67104563117893,0.000676374254386216,1.190592154964757e-05,-12.56209408937018,0.001003982892939626,1.190592154964757e-05,-12.60657068662622,0.001215744517841729,1.190592154964757e-05,-55.58024466108537,0.04245667618075047
1.203763492045209e-05,-11.61888679613259,0.0006671468381150185,1.203763492045209e-05,-12.4861538322671,0.0009883410297849401,1.203763492045209e-05,-12.51919342160192,0.001195249818660504,1.203763492045209e-05,-57.33651142223688,0.04419567903726106
1.217080541592995e-05,-11.56654712526432,0.0006580238795559003,1.217080541592995e-05,-12.41013941107363,0.0009728920011699361,1.217080541592995e-05,-12.43176355764822,0.001175016438482395,1.217080541592995e-05,-58.11018698127457,0.04448797613449984
1.230544915602628e-05,-11.51402892387579,0.000649004368979904,1.230544915602628e-05,-12.33405430039862,0.0009576339633098846,1.230544915602628e-05,-12.34428371977451,0.001155041858339147,1.230544915602628e-05,-57.53808825977229,0.04282852233796841
1.244158243901872e-05,-11.46133453160071,0.0006400873064982475,1.244158243901872e-05,-12.25790196706553,0.0009425650854783864,1.244158243901872e-05,-12.2567564993271,0.001135323575179638,1.244158243901872e-05,-55.539245314097,0.03926816727295696
1.257922174349021e-05,-11.40846632210361,0.0006312717019373406,1.257922174349021e-05,-12.18168586908865,0.0009276835498804249,1.257922174349021e-05,-12.16918445292013,0.001115859101764864,1.257922174349021e-05,-52.47611196984839,0.03457217894752981
1.27183837303237e-05,-11.35542670280581,0.0006225565747197847,1.27183837303237e-05,-12.10540945479548,0.0009129875515504773,1.27183837303237e-05,-12.08157010158661,0.001096645966606069,1.27183837303237e-05,-48.91801095958576,0.02968768141432539
1.285908524471895e-05,-11.30221811450227,0.0006139409537366096,1.285908524471895e-05,-12.02907616175965,0.000898475298224725,1.285908524471895e-05,-11.99391592969988,0.001077681713865335,1.285908524471895e-05,-45.3364569078751,0.02524174242264517
1.300134331823152e-05,-11.24884303100202,0.0006054238772253846,1.300134331823152e-05,-11.95268941599359,0.0008841450102551207,1.300134331823152e-05,-11.90622438401401,0.001058963903282112,1.300134331823152e-05,-41.99793394688349,0.02147254977937109
1.314517517083447e-05,-11.1953039588616,0.0005970043926613784,1.314517517083447e-05,-11.87625263068215,0.000869994920458113,1.314517517083447e-05,-11.81849787270284,0.001040490110102398,1.314517517083447e-05,-39.00475536270726,0.01838091794952157
1.329059821300274e-05,-11.14160343688064,0.0005886815566262982,1.329059821300274e-05,-11.79976920563039,0.0008560232740709772,1.329059821300274e-05,-11.7307387642551,0.001022257924987252,1.329059821300274e-05,-36.36598856169833,0.01587207922555097
1.343763004782069e-05,-11.08774403578767,0.0005804544347006915,1.343763004782069e-05,-11.72324252590468,0.0008422283285927278,1.343763004782069e-05,-11.64294938654018,0.001004264953955437,1.343763004782069e-05,-34.04834261486237,0.01383189956148445
1.358628847311285e-05,-11.03372835778706,0.0005723221013445427,1.358628847311285e-05,-11.64667596111166,0.0008286083537203968,1.358628847311285e-05,-11.55513202561406,0.0009865088182855124,1.358628847311285e-05,-32.0037315600385,0.0121569210925642
1.373659148359837e-05,-10.97955903611525,0.0005642836397822321,1.373659148359837e-05,-11.57007286442466,0.0008151616312503924,1.373659148359837e-05,-11.46728892478026,0.0009689871544661182,1.373659148359837e-05,-30.18205670542792,0.01076229839997267
1.388855727306916e-05,-10.92523873463362,0.0005563381418942414,1.388855727306916e-05,-11.49343657151906,0.0008018864549698477,1.388855727306916e-05,-11.37942228346983,0.0009516976141196976,1.388855727306916e-05,-28.53656047761253,0.009581402018577774
1.404220423659226e-05,-10.87077014726852,0.0005484847080965134,1.404220423659226e-05,-11.41677039980431,0.0007887811305914821,1.404220423659226e-05,-11.29153425602357,0.0009346378639153581,1.404220423659226e-05,-27.02609714730834,0.008563202879218504
1.419755097273651e-05,-10.81615599762081,0.0005407224472400757,1.419755097273651e-05,-11.34007764727222,0.0007758439756369389,1.419755097273651e-05,-11.20362695061807,0.0009178055855112155,1.419755097273651e-05,-25.61645271431127,0.007669659513199261
1.435461628582381e-05,-10.76139903844362,0.0005330504765002763,1.435461628582381e-05,-11.26336159181852,0.0007630733193875073,1.435461628582381e-05,-11.11570242809042,0.0009011984754841694,1.435461628582381e-05,-24.28141440269411,0.006873574253308526
1.451341918820539e-05,-10.70650205099195,0.000525467921256795,1.451341918820539e-05,-11.18662549007906,0.0007504675027698689,1.451341918820539e-05,-11.02776270072218,0.0008848142452593812,1.451341918820539e-05,-23.00339684682256,0.006156676733258652
1.467397890256317e-05,-10.65146784465573,0.0005179739150045165,1.467397890256317e-05,-11.10987257667956,0.0007380248782999464,1.467397890256317e-05,-10.93980973094649,0.0008686506210333825,1.467397890256317e-05,-21.77310857925998,0.005507597275852059
1.483631486423666e-05,-10.59629925627718,0.0005105675992365112,1.483631486423666e-05,-11.03310606322799,0.0007257438099937072,1.483631486423666e-05,-10.85184543009393,0.0008527053437089998,1.483631486423666e-05,-20.58803058393399,0.004919671946538134
1.500044672357549e-05,-10.54099914959285,0.0005032481233423954,1.500044672357549e-05,-10.95632913751331,0.0007136226733063999,1.500044672357549e-05,-10.76387165711738,0.0008369761688338865,1.500044672357549e-05,-19.45006845330679,0.004388850896834422
1.51663943483181e-05,-10.48557041467537,0.000496014644509544,1.51663943483181e-05,-10.87954496248147,0.0007016598550444916,1.51663943483181e-05,-10.67589021710671,0.0008214608665124389,1.51663943483181e-05,-18.36310514762085,0.003912069068182517
1.533417782599663e-05,-10.43001596722503,0.0004888663276132159,1.533417782599663e-05,-10.80275667550053,0.0006898537533161122,1.533417782599663e-05,-10.58790285994492,0.0008061572213473998,1.533417782599663e-05,-17.33107966986151,0.003486260953822983
1.550381746636852e-05,-10.37433874803795,0.000481802345126269,1.550381746636852e-05,-10.72596738731954,0.0006782027774434571,1.550381746636852e-05,-10.49991127882423,0.0007910630323672342,1.550381746636852e-05,-16.35684330421057,0.003107958648121351
1.567533380387487e-05,-10.31854172224083,0.0004748218770101225,1.567533380387487e-05,-10.64918018138609,0.0006667053479219015,1.567533380387487e-05,-10.41191710872698,0.0007761761129559532,1.567533380387487e-05,-15.44171283877258,0.002773276367107716
1.584874760012616e-05,-10.26262787869656,0.0004679241106245908,1.584874760012616e-05,-10.5723981128616,0.0006553598963419262,1.584874760012616e-05,-10.32392192476161,0.0007614942907694469,1.584874760012616e-05,-14.58549115623015,0.00247807856211551
1.602407984641537e-05,-10.20660022926115,0.0004611082406269864,1.602407984641537e-05,-10.49562420778607,0.0006441648653308171,1.602407984641537e-05,-10.23592724057443,0.0007470154076727503,1.602407984641537e-05,-13.78672673584604,0.002218190141624977
1.620135176625888e-05,-10.15046180806818,0.0004543734688768017,1.620135176625888e-05,-10.41886146235274,0.0006331187085087098,1.620135176625888e-05,-10.1479345066176,0.0007327373196646161,1.620135176625888e-05,-13.04304973617966,0.001989575803259416
1.638058481796557e-05,-10.09421567081871,0.0004477190043437804,1.638058481796557e-05,-10.34211284193771,0.0006222198904153569,1.638058481796557e-05,-10.05994510824489,0.000718657896787564,1.638058481796557e-05,-12.35149316397455,0.001788463956019384
1.656180069723428e-05,-10.0378648940168,0.0004411440630140243,1.656180069723428e-05,-10.26538128040051,0.0006114668864704534,1.656180069723428e-05,-9.971960363980678,0.0007047750230722776,1.656180069723428e-05,-11.70875929376948,0.001611416649919042
1.674502133978001e-05,-9.981412574183393,0.0004346478677972222,1.674502133978001e-05,-10.18866967926008,0.0006008581829196842,1.674502133978001e-05,-9.883981523361417,0.0006910865964337767,1.674502133978001e-05,-11.11142191026412,0.001455357103627771
1.693026892398918e-05,-9.924861827067932,0.0004282296484364785,1.693026892398918e-05,-10.11198090684683,0.0005903922767783008,1.693026892398918e-05,-9.796009765004836,0.0006775905286097601,1.693026892398918e-05,-10.55606974782205,0.001317568062608168
1.711756587360429e-05,-9.868215786855579,0.0004218886414207458,1.711756587360429e-05,-10.0353177976094,0.0005800676757937516,1.711756587360429e-05,-9.708046194367002,0.0006642847450687833,1.711756587360429e-05,-10.03940195630114,0.001195672255686275
1.730693486043821e-05,-9.811477605326623,0.0004156240898957932,1.730693486043821e-05,-9.958683151341894,0.0005698828983987426,1.730693486043821e-05,-9.620091841440052,0.0006511671849225753,1.730693486043821e-05,-9.55828707448512,0.001087603301143082
1.749839880711861e-05,-9.754650451007516,0.0004094352435774805,1.749839880711861e-05,-9.882079732342662,0.0005598364736575659,1.749839880711861e-05,-9.532147658419236,0.0006382358008483857,1.749839880711861e-05,-9.109795585286372,0.000991572713909313
1.769198088986261e-05,-9.697737508301239,0.0004033213586660159,1.769198088986261e-05,-9.805510268833306,0.0005499269412417518,1.769198088986261e-05,-9.444214517100804,0.0006254885589896231,1.769198088986261e-05,-8.691214101420709,0.0009060365567548157
1.788770454128227e-05,-9.640741976613032,0.0003972816977625587,1.788770454128227e-05,-9.72897745206458,0.0005401528513708528,1.788770454128227e-05,-9.356293206310182,0.0006129234388753892,1.788770454128227e-05,-8.300047264171361,0.0008296637801883736
1.808559345322101e-05,-9.583667069442576,0.0003913155297858696,1.808559345322101e-05,-9.65248393575043,0.0005305127647901798,1.808559345322101e-05,-9.268384429051686,0.0006005384333199288,1.808559345322101e-05,-7.9340117765335,0.0007613072968840484
1.828567157962144e-05,-9.526516013463205,0.000385422129890523,1.828567157962144e-05,-9.576032335287074,0.0005210052527244215,1.828567157962144e-05,-9.180488799590456,0.0005883315483299991,1.828567157962144e-05,-7.59102569406673,0.0006999782066808189
1.848796313942496e-05,-9.469292047618616,0.0003796007793892296,1.848796313942496e-05,-9.499625227021166,0.0005116288968373654,1.848796313942496e-05,-9.092606840371403,0.0005763008030096774,1.848796313942496e-05,-7.269195122262524,0.0006448232118808703
1.869249261950335e-05,-9.411998422097714,0.0003738507656680022,1.869249261950335e-05,-9.423265147758237,0.0005023822892170852,1.869249261950335e-05,-9.00473897873605,0.0005644442294581516,1.869249261950335e-05,-6.966799763730326,0.0005951050540451869
1.889928477762288e-05,-9.354638397436529,0.0003681713821141675,1.889928477762288e-05,-9.346954593864478,0.000493264032317735,1.889928477762288e-05,-8.9168855435338,0.0005527598726740408,1.889928477762288e-05,-6.682278256386988,0.0005501857004139187
1.910836464544119e-05,-9.297215243496741,0.0003625619280370334,1.910836464544119e-05,-9.270696020806071,0.0004842727389477985,1.910836464544119e-05,-8.829046761468913,0.0005412457904482574,1.910836464544119e-05,-6.414213894386414,0.000509511969394636
1.931975753153723e-05,-9.239732238460451,0.0003570217085924827,1.931975753153723e-05,-9.194491842393322,0.000475407032227218,1.931975753153723e-05,-8.741222753344408,0.0005299000532660205,1.931975753153723e-05,-6.154800365082659,0.0004716954233951633
1.95334890244749e-05,-9.182192667831785,0.00035155003471062,1.95334890244749e-05,-9.118344430263512,0.0004666655455689167,1.95334890244749e-05,-8.653413530004544,0.000518720744195894,1.95334890244749e-05,-5.916757349549209,0.0004382804700687676
1.974958499590039e-05,-9.124599823387406,0.0003461462230218663,1.974958499590039e-05,-9.042256113140544,0.0004580469226377141,1.974958499590039e-05,-8.565618988189989,0.0005077059587923467,1.974958499590039e-05,-5.691253471238185,0.0004077847000398474
1.996807160367394e-05,-9.066957002124932,0.0003408095957853856,1.996807160367394e-05,-8.966229176317913,0.000449549817331532,1.996807160367394e-05,-8.477838906095037,0.0004968538049886724,1.996807160367394e-05,-5.477699383674536,0.000379941921172397
2.018897529503616e-05,-9.009267505213197,0.0003355394808200824,2.018897529503616e-05,-8.890265861052297,0.0004411728937535549,2.018897529503616e-05,-8.390072938700037,0.0004861624029906286,2.018897529503616e-05,-5.275206788072971,0.0003544718772280344
2.041232280980936e-05,-8.951534636905009,0.0003303352114350636,2.041232280980936e-05,-8.814368363963077,0.000432914826184694,2.041232280980936e-05,-8.302320612941148,0.0004756298851789643,2.041232280980936e-05,-5.082982066933884,0.0003311303544512571
2.063814118363442e-05,-8.893761703459884,0.0003251961263631386,2.063814118363442e-05,-8.738538836469125,0.0004247742990596109,2.063814118363442e-05,-8.214581322579292,0.0004652543960067377,2.063814118363442e-05,-4.900300460689265,0.00030970219999074
